1.413025990599533932e+00 -5.919076253282764405e-02 -1.456311486113086306e-02 -1.456290122514235230e-02
1.422830457214352640e+00 -5.918513043882180080e-02 -1.455930010843296124e-02 -1.455908048306604405e-02
1.432702953409830782e+00 -5.917942019481113591e-02 -1.455543244727998398e-02 -1.455520666464825592e-02
1.442643951218157916e+00 -5.917363072034854260e-02 -1.455151114688343211e-02 -1.455127903439571227e-02
1.452653925946780777e+00 -5.916776092016019090e-02 -1.454753546644587010e-02 -1.454729684667441757e-02
1.462733356201130208e+00 -5.916180968394567363e-02 -1.454350465502637565e-02 -1.454325934557141285e-02
1.472882723907502633e+00 -5.915577588617441929e-02 -1.453941795140386434e-02 -1.453916576475427873e-02
1.483102514336104294e+00 -5.914965838588071012e-02 -1.453527458393901600e-02 -1.453501532732921417e-02
1.493393216124252465e+00 -5.914345602645501576e-02 -1.453107377043420106e-02 -1.453080724569691048e-02
1.503755321299738101e+00 -5.913716763543304389e-02 -1.452681471799199125e-02 -1.452654072140696466e-02
1.514189325304352129e+00 -5.913079202428220271e-02 -1.452249662287094338e-02 -1.452221494500940263e-02
1.524695727017573832e+00 -5.912432798818482299e-02 -1.451811867034084533e-02 -1.451782909590563012e-02
1.535275028780422657e+00 -5.911777430581898612e-02 -1.451368003453488119e-02 -1.451338234219602501e-02
1.545927736419477450e+00 -5.911112973913627833e-02 -1.450917987830047974e-02 -1.450887384052625649e-02
1.556654359271061550e+00 -5.910439303313678311e-02 -1.450461735304842473e-02 -1.450430273593170984e-02
1.567455410205595312e+00 -5.909756291564097902e-02 -1.449999159859945153e-02 -1.449966816167908880e-02
1.578331405652117381e+00 -5.909063809705902837e-02 -1.449530174302939706e-02 -1.449496923910666146e-02
1.589282865622977825e+00 -5.908361727015663117e-02 -1.449054690251207374e-02 -1.449020507746200635e-02
1.600310313738700696e+00 -5.907649910981822156e-02 -1.448572618116041218e-02 -1.448537477373780351e-02
1.611414277253019556e+00 -5.906928227280705546e-02 -1.448083867086507118e-02 -1.448047741250509113e-02
1.622595287078087312e+00 -5.906196539752196079e-02 -1.447588345113176925e-02 -1.447551206574494709e-02
1.633853877809861244e+00 -5.905454710375131894e-02 -1.447085958891581280e-02 -1.447047779267736541e-02
1.645190587753662559e+00 -5.904702599242357686e-02 -1.446576613845484797e-02 -1.446537363958800074e-02
1.656605958949914248e+00 -5.903940064535477539e-02 -1.446060214109953258e-02 -1.446019863965291967e-02
1.668100537200058797e+00 -5.903166962499264980e-02 -1.445536662514206212e-02 -1.445495181276073779e-02
1.679674872092653537e+00 -5.902383147415770498e-02 -1.445005860564240602e-02 -1.444963216533257967e-02
1.691329517029648066e+00 -5.901588471578082806e-02 -1.444467708425220195e-02 -1.444423869013931189e-02
1.703065029252844420e+00 -5.900782785263735536e-02 -1.443922104903702479e-02 -1.443877036611709332e-02
1.714881969870539757e+00 -5.899965936707825959e-02 -1.443368947429583653e-02 -1.443322615817981512e-02
1.726780903884355567e+00 -5.899137772075733338e-02 -1.442808132037825923e-02 -1.442760501702929597e-02
1.738762400216250725e+00 -5.898298135435544459e-02 -1.442239553349992584e-02 -1.442190587896319612e-02
1.750827031735724404e+00 -5.897446868730099601e-02 -1.441663104555511617e-02 -1.441612766568018712e-02
1.762975375287205715e+00 -5.896583811748656867e-02 -1.441078677392700763e-02 -1.441026928408233564e-02
1.775208011717634982e+00 -5.895708802098274803e-02 -1.440486162129641680e-02 -1.440432962607591724e-02
1.787525525904235302e+00 -5.894821675174763409e-02 -1.439885447544657360e-02 -1.439830756836798890e-02
1.799928506782476845e+00 -5.893922264133293759e-02 -1.439276420906701257e-02 -1.439220197226187374e-02
1.812417547374236992e+00 -5.893010399858650272e-02 -1.438658967955439190e-02 -1.438601168344917983e-02
1.824993244816152327e+00 -5.892085910935077053e-02 -1.438032972881049011e-02 -1.437973553179901047e-02
1.837656200388171346e+00 -5.891148623615791863e-02 -1.437398318303840725e-02 -1.437337233114494364e-02
1.850407019542301912e+00 -5.890198361792055998e-02 -1.436754885253595238e-02 -1.436692087906901553e-02
1.863246311931560317e+00 -5.889234946961926370e-02 -1.436102553148622951e-02 -1.436037995668262152e-02
1.876174691439120634e+00 -5.888258198198556559e-02 -1.435441199774593890e-02 -1.435374832840485664e-02
1.889192776207666347e+00 -5.887267932118160629e-02 -1.434770701263120632e-02 -1.434702474173812567e-02
1.902301188668944709e+00 -5.886263962847505804e-02 -1.434090932070041131e-02 -1.434020792704040863e-02
1.915500555573527608e+00 -5.885246101991072065e-02 -1.433401764953462151e-02 -1.433329659729496754e-02
1.928791508020778256e+00 -5.884214158597764893e-02 -1.432703070951563303e-02 -1.432628944787720134e-02
1.942174681489025723e+00 -5.883167939127233875e-02 -1.431994719360011811e-02 -1.431918515631739122e-02
1.955650715865949296e+00 -5.882107247415759022e-02 -1.431276577709300613e-02 -1.431198238206237046e-02
1.969220255479172232e+00 -5.881031884641717278e-02 -1.430548511741604363e-02 -1.430467976623196226e-02
1.982883949127071110e+00 -5.879941649290654909e-02 -1.429810385387523045e-02 -1.429727593137403684e-02
1.996642450109793909e+00 -5.878836337119885957e-02 -1.429062060742423458e-02 -1.428976948121517786e-02
2.010496416260498354e+00 -5.877715741122686854e-02 -1.428303398042599613e-02 -1.428215900040918744e-02
2.024446509976804087e+00 -5.876579651492048334e-02 -1.427534255641035171e-02 -1.427444305428120230e-02
2.038493398252463340e+00 -5.875427855583970765e-02 -1.426754489983000918e-02 -1.426662018856981150e-02
2.052637752709252084e+00 -5.874260137880341071e-02 -1.425963955581255153e-02 -1.425868892916490500e-02
2.066880249629082567e+00 -5.873076279951319756e-02 -1.425162504990991341e-02 -1.425064778184242063e-02
2.081221569986338338e+00 -5.871876060417308141e-02 -1.424349988784548611e-02 -1.424249523199642292e-02
2.095662399480433091e+00 -5.870659254910434721e-02 -1.423526255525657015e-02 -1.423422974436617389e-02
2.110203428568595552e+00 -5.869425636035584953e-02 -1.422691151743593098e-02 -1.422584976276169109e-02
2.124845352498882622e+00 -5.868174973330959193e-02 -1.421844521906865701e-02 -1.421735370978430800e-02
2.139588871343422127e+00 -5.866907033228156015e-02 -1.420986208396668622e-02 -1.420873998654442923e-02
2.154434690031883814e+00 -5.865621579011775361e-02 -1.420116051479999170e-02 -1.420000697237546947e-02
2.169383518385184395e+00 -5.864318370778560247e-02 -1.419233889282489613e-02 -1.419115302454434027e-02
2.184436071149427061e+00 -5.862997165395998633e-02 -1.418339557760869493e-02 -1.418217647795792964e-02
2.199593068030074594e+00 -5.861657716460520751e-02 -1.417432890675194603e-02 -1.417307564486657359e-02
2.214855233726360062e+00 -5.860299774255088578e-02 -1.416513719560653743e-02 -1.416384881456294979e-02
2.230223297965937768e+00 -5.858923085706391198e-02 -1.415581873699140250e-02 -1.415449425307787300e-02
2.245697995539774450e+00 -5.857527394341473931e-02 -1.414637180090422969e-02 -1.414501020287172416e-02
2.261280066337278072e+00 -5.856112440243859546e-02 -1.413679463423079229e-02 -1.413539488252282643e-02
2.276970255381679742e+00 -5.854677960009194160e-02 -1.412708546044994656e-02 -1.412564648641100040e-02
2.292769312865649223e+00 -5.853223686700322753e-02 -1.411724247933592892e-02 -1.411576318439760301e-02
2.308677994187168903e+00 -5.851749349801876193e-02 -1.410726386665689391e-02 -1.410574312150150895e-02
2.324697059985648018e+00 -5.850254675174344776e-02 -1.409714777387086754e-02 -1.409558441757162960e-02
2.340827276178293115e+00 -5.848739385007551556e-02 -1.408689232781716941e-02 -1.408528516695430402e-02
2.357069413996727647e+00 -5.847203197773680888e-02 -1.407649563040513224e-02 -1.407484343815743923e-02
2.373424250023866922e+00 -5.845645828179696357e-02 -1.406595575829909343e-02 -1.406425727350999258e-02
2.389892566231049287e+00 -5.844066987119243134e-02 -1.405527076259999522e-02 -1.405352468881765002e-02
2.406475150015424447e+00 -5.842466381623988292e-02 -1.404443866852343736e-02 -1.404264367301400786e-02
2.423172794237599348e+00 -5.840843714814440008e-02 -1.403345747507431934e-02 -1.403161218780767626e-02
2.439986297259550074e+00 -5.839198685850148507e-02 -1.402232515471748403e-02 -1.402042816732462435e-02
2.456916462982790872e+00 -5.837530989879406718e-02 -1.401103965304514171e-02 -1.400908951774653549e-02
2.473964100886813622e+00 -5.835840317988354869e-02 -1.399959888844117505e-02 -1.399759411694513622e-02
2.491130026067788883e+00 -5.834126357149495984e-02 -1.398800075174055739e-02 -1.398593981411095852e-02
2.508415059277540049e+00 -5.832388790169688170e-02 -1.397624310588626434e-02 -1.397412442937860481e-02
2.525820026962784404e+00 -5.830627295637504787e-02 -1.396432378558196824e-02 -1.396214575344698408e-02
2.543345761304649066e+00 -5.828841547870058232e-02 -1.395224059694099260e-02 -1.395000154719491098e-02
2.560993100258458721e+00 -5.827031216859183266e-02 -1.393999131713244931e-02 -1.393768954129286260e-02
2.578762887593801345e+00 -5.825195968217076331e-02 -1.392757369402191150e-02 -1.392520743580851796e-02
2.596655972934871492e+00 -5.823335463121343675e-02 -1.391498544581030658e-02 -1.391255289980928428e-02
2.614673211801092023e+00 -5.821449358259394441e-02 -1.390222426066737259e-02 -1.389972357095861991e-02
2.632815465648020936e+00 -5.819537305772295999e-02 -1.388928779636267041e-02 -1.388671705510862928e-02
2.651083601908538423e+00 -5.817598953197988115e-02 -1.387617367989177862e-02 -1.387353092588704435e-02
2.669478494034321248e+00 -5.815633943413893447e-02 -1.386287950709939702e-02 -1.386016272427978945e-02
2.688001021537606228e+00 -5.813641914578922265e-02 -1.384940284229802324e-02 -1.384660995820815275e-02
2.706652070033241486e+00 -5.811622500074857534e-02 -1.383574121788344082e-02 -1.383287010210152400e-02
2.725432531281028581e+00 -5.809575328447114800e-02 -1.382189213394570924e-02 -1.381894059646445773e-02
2.744343303228364839e+00 -5.807500023344899093e-02 -1.380785305787659949e-02 -1.380481884743903903e-02
2.763385290053170351e+00 -5.805396203460698457e-02 -1.379362142397341090e-02 -1.379050222636222893e-02
2.782559402207124499e+00 -5.803263482469202261e-02 -1.377919463303839930e-02 -1.377598806931771419e-02
2.801866556459195134e+00 -5.801101468965531166e-02 -1.376457005197447361e-02 -1.376127367668254428e-02
2.821307675939471959e+00 -5.798909766402875199e-02 -1.374974501337738152e-02 -1.374635631266898222e-02
2.840883690183303667e+00 -5.796687973029482355e-02 -1.373471681512324072e-02 -1.373123320486028046e-02
2.860595535175742832e+00 -5.794435681824999101e-02 -1.371948271995284373e-02 -1.371590154374180415e-02
2.880444153396296780e+00 -5.792152480436162792e-02 -1.370403995505163099e-02 -1.370035848222629637e-02
2.900430493863991988e+00 -5.789837951111899417e-02 -1.368838571162602456e-02 -1.368460113517407789e-02
2.920555512182745783e+00 -5.787491670637701091e-02 -1.367251714447551003e-02 -1.366862657890734710e-02
2.940820170587062687e+00 -5.785113210269416523e-02 -1.365643137156103901e-02 -1.365243185071923424e-02
2.961225437988034948e+00 -5.782702135666369092e-02 -1.364012547356955110e-02 -1.363601394837737554e-02
2.981772290019672145e+00 -5.780258006823812272e-02 -1.362359649347427357e-02 -1.361936982962144368e-02
3.002461709085549213e+00 -5.777780378004754996e-02 -1.360684143609146475e-02 -1.360249641165554857e-02
3.023294684405777755e+00 -5.775268797671123666e-02 -1.358985726763288146e-02 -1.358539057063442614e-02
3.044272212064301986e+00 -5.772722808414261497e-02 -1.357264091525477862e-02 -1.356804914114446634e-02
3.065395295056527303e+00 -5.770141946884808221e-02 -1.355518926660247321e-02 -1.355046891567823764e-02
3.086664943337273481e+00 -5.767525743721847731e-02 -1.353749916935177190e-02 -1.353264664410413175e-02
3.108082173869064047e+00 -5.764873723481497847e-02 -1.351956743074555524e-02 -1.351457903312902956e-02
3.129648010670751823e+00 -5.762185404564772878e-02 -1.350139081712737645e-02 -1.349626274575606473e-02
3.151363484866478881e+00 -5.759460299144818218e-02 -1.348296605347078930e-02 -1.347769440073579537e-02
3.173229634734977100e+00 -5.756697913093471869e-02 -1.346428982290508690e-02 -1.345887057201191825e-02
3.195247505759212903e+00 -5.753897745907211869e-02 -1.344535876623684234e-02 -1.343978778816032511e-02
3.217418150676371269e+00 -5.751059290632399429e-02 -1.342616948146834258e-02 -1.342044253182284562e-02
3.239742629528196805e+00 -5.748182033789881601e-02 -1.340671852331147725e-02 -1.340083123913420049e-02
3.262222009711669202e+00 -5.745265455299001373e-02 -1.338700240269858482e-02 -1.338095029914333246e-02
3.284857366030044190e+00 -5.742309028400847254e-02 -1.336701758628932972e-02 -1.336079605322841764e-02
3.307649780744241319e+00 -5.739312219580979674e-02 -1.334676049597402839e-02 -1.334036479450571161e-02
3.330600343624588788e+00 -5.736274488491410056e-02 -1.332622750837309661e-02 -1.331965276723196152e-02
3.353710152002930212e+00 -5.733195287872005358e-02 -1.330541495433338293e-02 -1.329865616620100333e-02
3.376980310825091092e+00 -5.730074063471223000e-02 -1.328431911842048625e-02 -1.327737113613353809e-02
3.400411932703707230e+00 -5.726910253966220610e-02 -1.326293623840806360e-02 -1.325579377106110741e-02
3.424006137971424391e+00 -5.723703290882338479e-02 -1.324126250476344996e-02 -1.323392011370347343e-02
3.447764054734464345e+00 -5.720452598511946429e-02 -1.321929406012983636e-02 -1.321174615483956295e-02
3.471686818926561280e+00 -5.717157593832666862e-02 -1.319702699880529254e-02 -1.318926783267214929e-02
3.495775574363275240e+00 -5.713817686425019804e-02 -1.317445736621833917e-02 -1.316648103218596641e-02
3.520031472796679495e+00 -5.710432278389391408e-02 -1.315158115840082097e-02 -1.314338158449985215e-02
3.544455673970434262e+00 -5.707000764262438325e-02 -1.312839432145682279e-02 -1.311996526621159870e-02
3.569049345675229468e+00 -5.703522530932941120e-02 -1.310489275102936189e-02 -1.309622779873720506e-02
3.593813663804627190e+00 -5.699996957556937444e-02 -1.308107229176353262e-02 -1.307216484764298949e-02
3.618749812411279798e+00 -5.696423415472417345e-02 -1.305692873676699700e-02 -1.304777202197148628e-02
3.643858983763545556e+00 -5.692801268113351770e-02 -1.303245782706751593e-02 -1.302304487356064321e-02
3.669142378402492799e+00 -5.689129870923180510e-02 -1.300765525106824944e-02 -1.299797889635697333e-02
3.694601205199302907e+00 -5.685408571267757533e-02 -1.298251664399938284e-02 -1.297256952572116255e-02
3.720236681413068069e+00 -5.681636708347724551e-02 -1.295703758736841370e-02 -1.294681213772819715e-02
3.746050032748992731e+00 -5.677813613110380825e-02 -1.293121360840734056e-02 -1.292070204846039287e-02
3.772042493416998710e+00 -5.673938608160994379e-02 -1.290504017951727561e-02 -1.289423451329351107e-02
3.798215306190735330e+00 -5.670011007673625425e-02 -1.287851271771167476e-02 -1.286740472617716943e-02
3.824569722466999888e+00 -5.666030117301427971e-02 -1.285162658405676790e-02 -1.284020781890788526e-02
3.851107002325571127e+00 -5.661995234086500406e-02 -1.282437708311042271e-02 -1.281263886039609411e-02
3.877828414589456596e+00 -5.657905646369206648e-02 -1.279675946235881052e-02 -1.278469285592607335e-02
3.904735236885561012e+00 -5.653760633697087895e-02 -1.276876891165182847e-02 -1.275636474640992092e-02
3.931828755705768952e+00 -5.649559466733323349e-02 -1.274040056263655261e-02 -1.272764940763442508e-02
3.959110266468458761e+00 -5.645301407164733665e-02 -1.271164948818964517e-02 -1.269854164950181760e-02
3.986581073580440560e+00 -5.640985707609406236e-02 -1.268251070184800953e-02 -1.266903621526360713e-02
4.014242490499321470e+00 -5.636611611523924259e-02 -1.265297915723910885e-02 -1.263912778074842251e-02
4.042095839796306933e+00 -5.632178353110198210e-02 -1.262304974750966778e-02 -1.260881095358291036e-02
4.070142453219437684e+00 -5.627685157221977430e-02 -1.259271730475387124e-02 -1.257808027240635458e-02
4.098383671757262370e+00 -5.623131239271007137e-02 -1.256197659944120575e-02 -1.254693020607897808e-02
4.126820845702954266e+00 -5.618515805132862778e-02 -1.253082233984385493e-02 -1.251535515288387107e-02
4.155455334718875626e+00 -5.613838051052550543e-02 -1.249924917146352440e-02 -1.248334943972217136e-02
4.184288507901581688e+00 -5.609097163549772724e-02 -1.246725167645906969e-02 -1.245090732130255465e-02
4.213321743847288303e+00 -5.604292319323992549e-02 -1.243482437307375822e-02 -1.241802297932402370e-02
4.242556430717777438e+00 -5.599422685159273494e-02 -1.240196171506334835e-02 -1.238469052165268140e-02
4.271993966306778745e+00 -5.594487417828949982e-02 -1.236865809112455521e-02 -1.235090398149196744e-02
4.301635758106794327e+00 -5.589485664000099635e-02 -1.233490782432503270e-02 -1.231665731654750517e-02
4.331483223376399572e+00 -5.584416560137914903e-02 -1.230070517153424026e-02 -1.228194440818537389e-02
4.361537789208004057e+00 -5.579279232409976863e-02 -1.226604432285570943e-02 -1.224675906058446569e-02
4.391800892596086747e+00 -5.574072796590432560e-02 -1.223091940106130898e-02 -1.221109499988305008e-02
4.422273980505899260e+00 -5.568796357964167498e-02 -1.219532446102725674e-02 -1.217494587331937467e-02
4.452958509942654963e+00 -5.563449011230966329e-02 -1.215925348917313090e-02 -1.213830524836697136e-02
4.483855948021187920e+00 -5.558029840409695055e-02 -1.212270040290271654e-02 -1.210116661186371942e-02
4.514967772036101223e+00 -5.552537918742578987e-02 -1.208565905004815345e-02 -1.206352336913551690e-02
4.546295469532400269e+00 -5.546972308599570911e-02 -1.204812320831777882e-02 -1.202536884311494747e-02
4.577840538376618973e+00 -5.541332061382892027e-02 -1.201008658474692764e-02 -1.198669627345397976e-02
4.609604486828434489e+00 -5.535616217431736652e-02 -1.197154281515304571e-02 -1.194749881563155272e-02
4.641588833612779297e+00 -5.529823805927250313e-02 -1.193248546359551750e-02 -1.190776954005666639e-02
4.673795107992462228e+00 -5.523953844797751395e-02 -1.189290802183964532e-02 -1.186750143116567686e-02
4.706224849841281532e+00 -5.518005340624317773e-02 -1.185280390882589505e-02 -1.182668738651491101e-02
4.738879609717653985e+00 -5.511977288546707904e-02 -1.181216647014516133e-02 -1.178532021586906238e-02
4.771760948938745805e+00 -5.505868672169762085e-02 -1.177098897751935151e-02 -1.174339264028438114e-02
4.804870439655131165e+00 -5.499678463470236700e-02 -1.172926462828875575e-02 -1.170089729118773195e-02
4.838209664925956055e+00 -5.493405622704204683e-02 -1.168698654490642891e-02 -1.165782670945166369e-02
4.871780218794631523e+00 -5.487049098315014556e-02 -1.164414777443937773e-02 -1.161417334446477635e-02
4.905583706365048258e+00 -5.480607826841935037e-02 -1.160074128807778680e-02 -1.156992955319847798e-02
4.939621743878320537e+00 -5.474080732829479656e-02 -1.155675998065306027e-02 -1.152508759927047856e-02
4.973895958790064853e+00 -5.467466728737527260e-02 -1.151219667016371156e-02 -1.147963965200378064e-02
5.008407989848211450e+00 -5.460764714852238411e-02 -1.146704409731160931e-02 -1.143357778548337485e-02
5.043159487171360311e+00 -5.453973579197935601e-02 -1.142129492504745554e-02 -1.138689397760914331e-02
5.078152112327674494e+00 -5.447092197449894535e-02 -1.137494173812703124e-02 -1.133958010914608641e-02
5.113387538414325917e+00 -5.440119432848224829e-02 -1.132797704267850085e-02 -1.129162796277202209e-02
5.148867450137494473e+00 -5.433054136112841492e-02 -1.128039326578153187e-02 -1.124302922212284256e-02
5.184593543892911605e+00 -5.425895145359651423e-02 -1.123218275505827139e-02 -1.119377547083530607e-02
5.220567527846975864e+00 -5.418641286018002767e-02 -1.118333777827823332e-02 -1.114385819158882594e-02
5.256791122018422691e+00 -5.411291370749499868e-02 -1.113385052297542407e-02 -1.109326876514421696e-02
5.293266058360561743e+00 -5.403844199368246920e-02 -1.108371309608148156e-02 -1.104199846938287884e-02
5.329994080844089765e+00 -5.396298558762650799e-02 -1.103291752357237268e-02 -1.099003847834344877e-02
5.366976945540475441e+00 -5.388653222818810123e-02 -1.098145575013188824e-02 -1.093737986125873501e-02
5.404216420705916235e+00 -5.380906952345632793e-02 -1.092931963883137653e-02 -1.088401358159196523e-02
5.441714286865891204e+00 -5.373058495001783313e-02 -1.087650097082679124e-02 -1.082993049607304699e-02
5.479472336900287566e+00 -5.365106585224525132e-02 -1.082299144507382557e-02 -1.077512135373497743e-02
5.517492376129125908e+00 -5.357049944160566235e-02 -1.076878267806217343e-02 -1.071957679495112378e-02
5.555776222398877806e+00 -5.348887279599051636e-02 -1.071386620357005388e-02 -1.066328735047401659e-02
5.594325706169379409e+00 -5.340617285906775619e-02 -1.065823347243869540e-02 -1.060624344047476561e-02
5.633142670601355206e+00 -5.332238643965754588e-02 -1.060187585236923961e-02 -1.054843537358510913e-02
5.672228971644543094e+00 -5.323750021113228537e-02 -1.054478462774168651e-02 -1.048985334594124998e-02
5.711586478126431388e+00 -5.315150071084290967e-02 -1.048695099945815001e-02 -1.043048744023110028e-02
5.751217071841612238e+00 -5.306437433957203464e-02 -1.042836608481012214e-02 -1.037032762474418557e-02
5.791122647641759436e+00 -5.297610736101545509e-02 -1.036902091737169559e-02 -1.030936375242546763e-02
5.831305113526222605e+00 -5.288668590129368130e-02 -1.030890644691950797e-02 -1.024758555993356655e-02
5.871766390733255570e+00 -5.279609594849409698e-02 -1.024801353938044508e-02 -1.018498266670337694e-02
5.912508413831877974e+00 -5.270432335224602832e-02 -1.018633297680845116e-02 -1.012154457401424901e-02
5.953533130814369301e+00 -5.261135382332956384e-02 -1.012385545739142613e-02 -1.005726066406384227e-02
5.994842503189410365e+00 -5.251717293332003322e-02 -1.006057159548955082e-02 -9.992120199048442827e-03
6.036438506075868737e+00 -5.242176611426913047e-02 -9.996471921706068936e-03 -9.926112320250203916e-03
6.078323128297230760e+00 -5.232511865842526255e-02 -9.931546882991722572e-03 -9.859226047131526560e-03
6.120498372476700588e+00 -5.222721571799345680e-02 -9.865786842785717603e-03 -9.791450276439312567e-03
6.162966255132940496e+00 -5.212804230493794239e-02 -9.799182081191045238e-03 -9.722773781315613428e-03
6.205728806776501294e+00 -5.202758329082774608e-02 -9.731722795189728242e-03 -9.653185210420005963e-03
6.248788072006892236e+00 -5.192582340672848712e-02 -9.663399098896525985e-03 -9.582673087061200148e-03
6.292146109610344595e+00 -5.182274724314089170e-02 -9.594201023853415888e-03 -9.511225808339610413e-03
6.335804992658250256e+00 -5.171833924998901766e-02 -9.524118519367588687e-03 -9.438831644302734386e-03
6.379766808606281536e+00 -5.161258373665967430e-02 -9.453141452891299090e-03 -9.365478737111000707e-03
6.424033659394192242e+00 -5.150546487209483465e-02 -9.381259610449783903e-03 -9.291155100219453122e-03
6.468607661546325716e+00 -5.139696668493964199e-02 -9.308462697114381831e-03 -9.215848617571447549e-03
6.513490946272803228e+00 -5.128707306374787056e-02 -9.234740337525946391e-03 -9.139547042808863694e-03
6.558685659571432680e+00 -5.117576775724702598e-02 -9.160082076468234469e-03 -9.062237998497415722e-03
6.604193962330304757e+00 -5.106303437466543776e-02 -9.084477379493803226e-03 -8.983908975368755032e-03
