1	0.39130040230765280550662519615443359614521071038413
2	0.34031327239390738867903837979407681576965069585301
3	0.25723755706886348038949060941906883664289700976885
4	0.179942482121757200017895968465907803558286219894655
5	0.120926455722458248424576768913358679828164010329145
6	0.079934712146737634078814397442600914321660721774868
7	0.052567641573728743032048247844524047057228613731818
8	0.034533534063412095902944806295165277607023037460391
9	0.02268649395935228343139554660904897380105007819355
10	0.0149064817447925862265803589672624197393046042346076
11	0.0097962287645976268836661380068182592571408591805733
12	0.0064387761998462592673692403500771178685207382279236
13	0.0042324863440558366750130367439409209385260463539867
14	0.0027824413167591576046158386452348758684169608623393
15	0.00182931068449091040417158749168565580956661493736775
16	0.00120274745608916934432956767099383486082450345903058
17	0.00079082917423807622808385702823462188337724884039558
18	0.00052000655796796587667092404563316131456734970740018
19	0.0003419402148878828386996474151125004711871416160969
20	0.00022485605760664900368373042825752165839525983035821
